model	geneID	gene_leng	gen	syn	mis	sum
neut	YP_009725311.1	894	101	7	3	10
neut	YP_009725311.1	894	102	4	2	6
neut	YP_009725311.1	894	103	4	1	5
neut	YP_009725311.1	894	104	9	5	14
neut	YP_009725311.1	894	105	9	3	12
neut	YP_009725311.1	894	106	6	1	7
neut	YP_009725311.1	894	107	8	1	9
neut	YP_009725311.1	894	108	9	1	10
neut	YP_009725311.1	894	109	8	4	12
neut	YP_009725311.1	894	110	6	4	10
neut	YP_009725311.1	894	111	8	2	10
neut	YP_009725311.1	894	112	5	2	7
neut	YP_009725311.1	894	113	8	2	10
neut	YP_009725311.1	894	114	5	4	9
neut	YP_009725311.1	894	115	6	4	10
neut	YP_009725311.1	894	116	5	7	12
neut	YP_009725311.1	894	117	6	2	8
neut	YP_009725311.1	894	118	5	7	12
neut	YP_009725311.1	894	119	5	5	10
neut	YP_009725311.1	894	120	7	5	12
neut	YP_009725311.1	894	121	10	10	20
neut	YP_009725311.1	894	122	8	6	14
neut	YP_009725311.1	894	123	9	7	16
neut	YP_009725311.1	894	124	10	5	15
neut	YP_009725311.1	894	125	8	3	11
neut	YP_009725311.1	894	126	8	5	13
neut	YP_009725311.1	894	127	5	8	13
neut	YP_009725311.1	894	128	9	9	18
neut	YP_009725311.1	894	129	5	11	16
neut	YP_009725311.1	894	130	11	8	19
neut	YP_009725311.1	894	131	9	3	12
neut	YP_009725311.1	894	132	11	3	14
neut	YP_009725311.1	894	133	8	5	13
neut	YP_009725311.1	894	134	14	3	17
neut	YP_009725311.1	894	135	11	5	16
neut	YP_009725311.1	894	136	10	3	13
neut	YP_009725311.1	894	137	5	4	9
neut	YP_009725311.1	894	138	7	5	12
neut	YP_009725311.1	894	139	8	2	10
neut	YP_009725311.1	894	140	15	3	18
neut	YP_009725311.1	894	141	6	6	12
neut	YP_009725311.1	894	142	9	4	13
neut	YP_009725311.1	894	143	11	0	11
neut	YP_009725311.1	894	144	7	2	9
neut	YP_009725311.1	894	145	4	1	5
neut	YP_009725311.1	894	146	8	5	13
neut	YP_009725311.1	894	147	5	1	6
neut	YP_009725311.1	894	148	3	3	6
neut	YP_009725311.1	894	149	3	2	5
neut	YP_009725311.1	894	150	6	2	8
neut	YP_009725311.1	894	151	5	5	10
neut	YP_009725311.1	894	152	6	5	11
neut	YP_009725311.1	894	153	7	5	12
neut	YP_009725311.1	894	154	6	1	7
neut	YP_009725311.1	894	155	4	4	8
neut	YP_009725311.1	894	156	8	2	10
neut	YP_009725311.1	894	157	7	6	13
neut	YP_009725311.1	894	158	8	4	12
neut	YP_009725311.1	894	159	6	8	14
neut	YP_009725311.1	894	160	11	5	16
neut	YP_009725311.1	894	161	7	6	13
neut	YP_009725311.1	894	162	7	10	17
neut	YP_009725311.1	894	163	8	8	16
neut	YP_009725311.1	894	164	2	7	9
neut	YP_009725311.1	894	165	5	6	11
neut	YP_009725311.1	894	166	4	8	12
neut	YP_009725311.1	894	167	9	4	13
neut	YP_009725311.1	894	168	10	4	14
neut	YP_009725311.1	894	169	8	8	16
neut	YP_009725311.1	894	170	7	11	18
neut	YP_009725311.1	894	171	10	7	17
neut	YP_009725311.1	894	172	10	7	17
neut	YP_009725311.1	894	173	7	6	13
neut	YP_009725311.1	894	174	6	6	12
neut	YP_009725311.1	894	175	9	11	20
neut	YP_009725311.1	894	176	10	7	17
neut	YP_009725311.1	894	177	10	7	17
neut	YP_009725311.1	894	178	8	10	18
neut	YP_009725311.1	894	179	9	7	16
neut	YP_009725311.1	894	180	12	14	26
neut	YP_009725311.1	894	181	11	15	26
neut	YP_009725311.1	894	182	10	13	23
neut	YP_009725311.1	894	183	13	13	26
neut	YP_009725311.1	894	184	11	10	21
neut	YP_009725311.1	894	185	6	12	18
neut	YP_009725311.1	894	186	8	8	16
neut	YP_009725311.1	894	187	8	12	20
neut	YP_009725311.1	894	188	7	12	19
neut	YP_009725311.1	894	189	6	13	19
neut	YP_009725311.1	894	190	11	14	25
neut	YP_009725311.1	894	191	3	12	15
neut	YP_009725311.1	894	192	7	15	22
neut	YP_009725311.1	894	193	9	15	24
neut	YP_009725311.1	894	194	8	6	14
neut	YP_009725311.1	894	195	8	9	17
neut	YP_009725311.1	894	196	8	11	19
neut	YP_009725311.1	894	197	7	13	20
neut	YP_009725311.1	894	198	8	13	21
neut	YP_009725311.1	894	199	6	14	20
neut	YP_009725311.1	894	200	9	10	19
neut	YP_009725311.1	894	201	9	15	24
neut	YP_009725311.1	894	202	10	15	25
neut	YP_009725311.1	894	203	9	6	15
neut	YP_009725311.1	894	204	10	14	24
neut	YP_009725311.1	894	205	7	11	18
neut	YP_009725311.1	894	206	10	10	20
neut	YP_009725311.1	894	207	4	10	14
neut	YP_009725311.1	894	208	5	8	13
neut	YP_009725311.1	894	209	4	10	14
neut	YP_009725311.1	894	210	10	7	17
neut	YP_009725311.1	894	211	7	10	17
neut	YP_009725311.1	894	212	13	13	26
neut	YP_009725311.1	894	213	10	14	24
neut	YP_009725311.1	894	214	10	11	21
neut	YP_009725311.1	894	215	10	13	23
neut	YP_009725311.1	894	216	8	14	22
neut	YP_009725311.1	894	217	9	13	22
neut	YP_009725311.1	894	218	10	16	26
neut	YP_009725311.1	894	219	14	18	32
neut	YP_009725311.1	894	220	5	11	16
neut	YP_009725311.1	894	221	11	14	25
neut	YP_009725311.1	894	222	6	13	19
neut	YP_009725311.1	894	223	6	16	22
neut	YP_009725311.1	894	224	4	18	22
neut	YP_009725311.1	894	225	7	16	23
neut	YP_009725311.1	894	226	9	15	24
neut	YP_009725311.1	894	227	10	15	25
neut	YP_009725311.1	894	228	7	18	25
neut	YP_009725311.1	894	229	9	18	27
neut	YP_009725311.1	894	230	14	17	31
neut	YP_009725311.1	894	231	9	17	26
neut	YP_009725311.1	894	232	11	20	31
neut	YP_009725311.1	894	233	14	17	31
neut	YP_009725311.1	894	234	9	16	25
neut	YP_009725311.1	894	235	9	15	24
neut	YP_009725311.1	894	236	10	16	26
neut	YP_009725311.1	894	237	9	15	24
neut	YP_009725311.1	894	238	11	16	27
neut	YP_009725311.1	894	239	7	15	22
neut	YP_009725311.1	894	240	8	13	21
neut	YP_009725311.1	894	241	7	17	24
neut	YP_009725311.1	894	242	3	13	16
neut	YP_009725311.1	894	243	7	13	20
neut	YP_009725311.1	894	244	8	17	25
neut	YP_009725311.1	894	245	8	19	27
neut	YP_009725311.1	894	246	5	16	21
neut	YP_009725311.1	894	247	3	12	15
neut	YP_009725311.1	894	248	7	17	24
neut	YP_009725311.1	894	249	6	17	23
neut	YP_009725311.1	894	250	4	14	18
neut	YP_009725311.1	894	251	11	17	28
neut	YP_009725311.1	894	252	10	18	28
neut	YP_009725311.1	894	253	8	16	24
neut	YP_009725311.1	894	254	11	15	26
neut	YP_009725311.1	894	255	10	16	26
neut	YP_009725311.1	894	256	6	14	20
neut	YP_009725311.1	894	257	8	16	24
neut	YP_009725311.1	894	258	12	17	29
neut	YP_009725311.1	894	259	11	18	29
neut	YP_009725311.1	894	260	12	14	26
neut	YP_009725311.1	894	261	11	19	30
neut	YP_009725311.1	894	262	10	17	27
neut	YP_009725311.1	894	263	13	19	32
neut	YP_009725311.1	894	264	9	17	26
neut	YP_009725311.1	894	265	7	17	24
neut	YP_009725311.1	894	266	16	19	35
neut	YP_009725311.1	894	267	10	17	27
neut	YP_009725311.1	894	268	12	20	32
neut	YP_009725311.1	894	269	10	18	28
neut	YP_009725311.1	894	270	15	18	33
neut	YP_009725311.1	894	271	11	19	30
neut	YP_009725311.1	894	272	11	19	30
neut	YP_009725311.1	894	273	12	17	29
neut	YP_009725311.1	894	274	11	19	30
neut	YP_009725311.1	894	275	13	17	30
neut	YP_009725311.1	894	276	7	14	21
neut	YP_009725311.1	894	277	16	18	34
neut	YP_009725311.1	894	278	13	17	30
neut	YP_009725311.1	894	279	15	20	35
neut	YP_009725311.1	894	280	12	17	29
neut	YP_009725311.1	894	281	14	19	33
neut	YP_009725311.1	894	282	13	20	33
neut	YP_009725311.1	894	283	12	17	29
neut	YP_009725311.1	894	284	14	17	31
neut	YP_009725311.1	894	285	14	19	33
neut	YP_009725311.1	894	286	13	18	31
neut	YP_009725311.1	894	287	11	19	30
neut	YP_009725311.1	894	288	10	18	28
neut	YP_009725311.1	894	289	8	18	26
neut	YP_009725311.1	894	290	7	18	25
neut	YP_009725311.1	894	291	8	20	28
neut	YP_009725311.1	894	292	11	20	31
neut	YP_009725311.1	894	293	9	21	30
neut	YP_009725311.1	894	294	7	22	29
neut	YP_009725311.1	894	295	7	18	25
neut	YP_009725311.1	894	296	7	24	31
neut	YP_009725311.1	894	297	4	19	23
neut	YP_009725311.1	894	298	6	22	28
neut	YP_009725311.1	894	299	9	19	28
neut	YP_009725311.1	894	300	5	16	21
neut	YP_009725311.1	894	301	7	18	25
neut	YP_009725311.1	894	302	4	12	16
neut	YP_009725311.1	894	303	6	19	25
neut	YP_009725311.1	894	304	6	12	18
neut	YP_009725311.1	894	305	4	21	25
neut	YP_009725311.1	894	306	8	15	23
neut	YP_009725311.1	894	307	8	24	32
neut	YP_009725311.1	894	308	8	18	26
neut	YP_009725311.1	894	309	7	18	25
neut	YP_009725311.1	894	310	9	19	28
neut	YP_009725311.1	894	311	9	19	28
neut	YP_009725311.1	894	312	8	17	25
neut	YP_009725311.1	894	313	10	13	23
neut	YP_009725311.1	894	314	11	17	28
neut	YP_009725311.1	894	315	10	13	23
neut	YP_009725311.1	894	316	11	15	26
neut	YP_009725311.1	894	317	13	17	30
neut	YP_009725311.1	894	318	14	22	36
neut	YP_009725311.1	894	319	11	21	32
neut	YP_009725311.1	894	320	12	18	30
neut	YP_009725311.1	894	321	12	19	31
neut	YP_009725311.1	894	322	13	19	32
neut	YP_009725311.1	894	323	16	24	40
neut	YP_009725311.1	894	324	14	18	32
neut	YP_009725311.1	894	325	17	24	41
neut	YP_009725311.1	894	326	14	22	36
neut	YP_009725311.1	894	327	18	18	36
neut	YP_009725311.1	894	328	17	23	40
neut	YP_009725311.1	894	329	17	24	41
neut	YP_009725311.1	894	330	17	19	36
neut	YP_009725311.1	894	331	20	22	42
neut	YP_009725311.1	894	332	17	17	34
neut	YP_009725311.1	894	333	19	18	37
neut	YP_009725311.1	894	334	18	18	36
neut	YP_009725311.1	894	335	20	19	39
neut	YP_009725311.1	894	336	19	19	38
neut	YP_009725311.1	894	337	17	17	34
neut	YP_009725311.1	894	338	20	19	39
neut	YP_009725311.1	894	339	19	17	36
neut	YP_009725311.1	894	340	19	19	38
neut	YP_009725311.1	894	341	19	19	38
neut	YP_009725311.1	894	342	18	18	36
neut	YP_009725311.1	894	343	21	20	41
neut	YP_009725311.1	894	344	22	20	42
neut	YP_009725311.1	894	345	18	17	35
neut	YP_009725311.1	894	346	18	17	35
neut	YP_009725311.1	894	347	15	16	31
neut	YP_009725311.1	894	348	17	18	35
neut	YP_009725311.1	894	349	16	15	31
neut	YP_009725311.1	894	350	15	15	30
neut	YP_009725311.1	894	351	18	17	35
neut	YP_009725311.1	894	352	17	17	34
neut	YP_009725311.1	894	353	18	17	35
neut	YP_009725311.1	894	354	16	15	31
neut	YP_009725311.1	894	355	17	16	33
neut	YP_009725311.1	894	356	15	15	30
neut	YP_009725311.1	894	357	16	16	32
neut	YP_009725311.1	894	358	16	16	32
neut	YP_009725311.1	894	359	15	14	29
neut	YP_009725311.1	894	360	16	14	30
neut	YP_009725311.1	894	361	19	17	36
neut	YP_009725311.1	894	362	11	11	22
neut	YP_009725311.1	894	363	16	14	30
neut	YP_009725311.1	894	364	16	16	32
neut	YP_009725311.1	894	365	9	9	18
neut	YP_009725311.1	894	366	11	9	20
neut	YP_009725311.1	894	367	15	14	29
neut	YP_009725311.1	894	368	11	9	20
neut	YP_009725311.1	894	369	18	15	33
neut	YP_009725311.1	894	370	15	13	28
neut	YP_009725311.1	894	371	13	12	25
neut	YP_009725311.1	894	372	19	13	32
neut	YP_009725311.1	894	373	21	17	38
neut	YP_009725311.1	894	374	14	12	26
neut	YP_009725311.1	894	375	17	13	30
neut	YP_009725311.1	894	376	11	10	21
neut	YP_009725311.1	894	377	13	11	24
neut	YP_009725311.1	894	378	16	12	28
neut	YP_009725311.1	894	379	20	16	36
neut	YP_009725311.1	894	380	13	11	24
neut	YP_009725311.1	894	381	13	10	23
neut	YP_009725311.1	894	382	11	10	21
neut	YP_009725311.1	894	383	17	16	33
neut	YP_009725311.1	894	384	13	10	23
neut	YP_009725311.1	894	385	20	16	36
neut	YP_009725311.1	894	386	14	13	27
neut	YP_009725311.1	894	387	11	10	21
neut	YP_009725311.1	894	388	9	9	18
neut	YP_009725311.1	894	389	13	15	28
neut	YP_009725311.1	894	390	13	13	26
neut	YP_009725311.1	894	391	10	11	21
neut	YP_009725311.1	894	392	10	10	20
neut	YP_009725311.1	894	393	8	9	17
neut	YP_009725311.1	894	394	8	8	16
neut	YP_009725311.1	894	395	13	15	28
neut	YP_009725311.1	894	396	7	9	16
neut	YP_009725311.1	894	397	13	15	28
neut	YP_009725311.1	894	398	10	10	20
neut	YP_009725311.1	894	399	11	11	22
neut	YP_009725311.1	894	400	13	13	26
neut	YP_009725311.1	894	401	12	13	25
neut	YP_009725311.1	894	402	14	15	29
neut	YP_009725311.1	894	403	14	14	28
neut	YP_009725311.1	894	404	13	14	27
neut	YP_009725311.1	894	405	8	9	17
neut	YP_009725311.1	894	406	10	10	20
neut	YP_009725311.1	894	407	11	11	22
neut	YP_009725311.1	894	408	10	10	20
neut	YP_009725311.1	894	409	11	11	22
neut	YP_009725311.1	894	410	12	15	27
neut	YP_009725311.1	894	411	11	12	23
neut	YP_009725311.1	894	412	11	14	25
neut	YP_009725311.1	894	413	5	6	11
neut	YP_009725311.1	894	414	10	13	23
neut	YP_009725311.1	894	415	9	12	21
neut	YP_009725311.1	894	416	10	11	21
neut	YP_009725311.1	894	417	10	13	23
neut	YP_009725311.1	894	418	15	21	36
neut	YP_009725311.1	894	419	13	15	28
neut	YP_009725311.1	894	420	11	13	24
neut	YP_009725311.1	894	421	12	14	26
neut	YP_009725311.1	894	422	11	11	22
neut	YP_009725311.1	894	423	14	14	28
neut	YP_009725311.1	894	424	10	11	21
neut	YP_009725311.1	894	425	9	9	18
neut	YP_009725311.1	894	426	6	7	13
neut	YP_009725311.1	894	427	9	11	20
neut	YP_009725311.1	894	428	6	6	12
neut	YP_009725311.1	894	429	5	5	10
neut	YP_009725311.1	894	430	9	10	19
neut	YP_009725311.1	894	431	10	10	20
neut	YP_009725311.1	894	432	10	10	20
neut	YP_009725311.1	894	433	6	7	13
neut	YP_009725311.1	894	434	8	9	17
neut	YP_009725311.1	894	435	6	6	12
neut	YP_009725311.1	894	436	11	12	23
neut	YP_009725311.1	894	437	5	7	12
neut	YP_009725311.1	894	438	11	11	22
neut	YP_009725311.1	894	439	9	10	19
neut	YP_009725311.1	894	440	8	9	17
neut	YP_009725311.1	894	441	8	10	18
neut	YP_009725311.1	894	442	8	12	20
neut	YP_009725311.1	894	443	9	10	19
neut	YP_009725311.1	894	444	9	11	20
neut	YP_009725311.1	894	445	8	8	16
neut	YP_009725311.1	894	446	10	13	23
neut	YP_009725311.1	894	447	8	10	18
neut	YP_009725311.1	894	448	7	7	14
neut	YP_009725311.1	894	449	10	12	22
neut	YP_009725311.1	894	450	10	9	19
neut	YP_009725311.1	894	451	12	12	24
neut	YP_009725311.1	894	452	4	4	8
neut	YP_009725311.1	894	453	7	8	15
neut	YP_009725311.1	894	454	8	8	16
neut	YP_009725311.1	894	455	3	3	6
neut	YP_009725311.1	894	456	6	6	12
neut	YP_009725311.1	894	457	2	2	4
neut	YP_009725311.1	894	458	6	5	11
neut	YP_009725311.1	894	459	2	3	5
neut	YP_009725311.1	894	460	8	10	18
neut	YP_009725311.1	894	461	6	9	15
neut	YP_009725311.1	894	462	6	10	16
neut	YP_009725311.1	894	463	5	5	10
neut	YP_009725311.1	894	464	9	7	16
neut	YP_009725311.1	894	465	8	7	15
neut	YP_009725311.1	894	466	12	11	23
neut	YP_009725311.1	894	467	10	9	19
neut	YP_009725311.1	894	468	5	4	9
neut	YP_009725311.1	894	469	10	10	20
neut	YP_009725311.1	894	470	9	10	19
neut	YP_009725311.1	894	471	10	10	20
neut	YP_009725311.1	894	472	8	9	17
neut	YP_009725311.1	894	473	7	7	14
neut	YP_009725311.1	894	474	3	5	8
neut	YP_009725311.1	894	475	5	5	10
neut	YP_009725311.1	894	476	7	6	13
neut	YP_009725311.1	894	477	8	11	19
neut	YP_009725311.1	894	478	7	10	17
neut	YP_009725311.1	894	479	6	7	13
neut	YP_009725311.1	894	480	7	8	15
neut	YP_009725311.1	894	481	8	6	14
neut	YP_009725311.1	894	482	5	9	14
neut	YP_009725311.1	894	483	6	9	15
neut	YP_009725311.1	894	484	6	8	14
neut	YP_009725311.1	894	485	6	6	12
neut	YP_009725311.1	894	486	6	9	15
neut	YP_009725311.1	894	487	6	7	13
neut	YP_009725311.1	894	488	6	11	17
neut	YP_009725311.1	894	489	8	12	20
neut	YP_009725311.1	894	490	4	6	10
neut	YP_009725311.1	894	491	8	12	20
neut	YP_009725311.1	894	492	5	6	11
neut	YP_009725311.1	894	493	6	9	15
neut	YP_009725311.1	894	494	6	7	13
neut	YP_009725311.1	894	495	7	9	16
neut	YP_009725311.1	894	496	5	10	15
neut	YP_009725311.1	894	497	3	6	9
neut	YP_009725311.1	894	498	2	5	7
neut	YP_009725311.1	894	499	1	3	4
neut	YP_009725311.1	894	500	2	4	6
neut	YP_009725305.1	339	1	0	0	0
neut	YP_009725305.1	339	2	0	0	0
neut	YP_009725305.1	339	3	0	0	0
neut	YP_009725305.1	339	4	0	0	0
neut	YP_009725305.1	339	5	0	0	0
neut	YP_009725305.1	339	6	0	0	0
neut	YP_009725305.1	339	7	0	0	0
neut	YP_009725305.1	339	8	0	0	0
neut	YP_009725305.1	339	9	0	0	0
neut	YP_009725305.1	339	10	0	0	0
neut	YP_009725305.1	339	11	0	0	0
neut	YP_009725305.1	339	12	0	0	0
neut	YP_009725305.1	339	13	0	0	0
neut	YP_009725305.1	339	14	0	0	0
neut	YP_009725305.1	339	15	0	0	0
neut	YP_009725305.1	339	16	0	1	1
neut	YP_009725305.1	339	17	0	0	0
neut	YP_009725305.1	339	18	0	0	0
neut	YP_009725305.1	339	19	0	0	0
neut	YP_009725305.1	339	20	0	0	0
neut	YP_009725305.1	339	21	0	0	0
neut	YP_009725305.1	339	22	0	0	0
neut	YP_009725305.1	339	23	0	0	0
neut	YP_009725305.1	339	24	0	0	0
neut	YP_009725305.1	339	25	0	0	0
neut	YP_009725305.1	339	26	0	0	0
neut	YP_009725305.1	339	27	0	0	0
neut	YP_009725305.1	339	28	0	0	0
neut	YP_009725305.1	339	29	0	1	1
neut	YP_009725305.1	339	30	0	0	0
neut	YP_009725305.1	339	31	0	0	0
neut	YP_009725305.1	339	32	0	1	1
neut	YP_009725305.1	339	33	0	0	0
neut	YP_009725305.1	339	34	0	0	0
neut	YP_009725305.1	339	35	0	0	0
neut	YP_009725305.1	339	36	0	0	0
neut	YP_009725305.1	339	37	0	0	0
neut	YP_009725305.1	339	38	0	0	0
neut	YP_009725305.1	339	39	0	0	0
neut	YP_009725305.1	339	40	0	0	0
neut	YP_009725305.1	339	41	0	0	0
neut	YP_009725305.1	339	42	0	0	0
neut	YP_009725305.1	339	43	0	0	0
neut	YP_009725305.1	339	44	0	0	0
neut	YP_009725305.1	339	45	0	0	0
neut	YP_009725305.1	339	46	0	0	0
neut	YP_009725305.1	339	47	0	0	0
neut	YP_009725305.1	339	48	0	0	0
neut	YP_009725305.1	339	49	0	0	0
neut	YP_009725305.1	339	50	0	0	0
neut	YP_009725305.1	339	51	0	0	0
neut	YP_009725305.1	339	52	0	0	0
neut	YP_009725305.1	339	53	0	0	0
neut	YP_009725305.1	339	54	0	0	0
neut	YP_009725305.1	339	55	0	0	0
neut	YP_009725305.1	339	56	0	0	0
neut	YP_009725305.1	339	57	0	0	0
neut	YP_009725305.1	339	58	0	0	0
neut	YP_009725305.1	339	59	0	0	0
neut	YP_009725305.1	339	60	0	0	0
neut	YP_009725305.1	339	61	0	0	0
neut	YP_009725305.1	339	62	0	0	0
neut	YP_009725305.1	339	63	0	0	0
neut	YP_009725305.1	339	64	0	0	0
neut	YP_009725305.1	339	65	0	0	0
neut	YP_009725305.1	339	66	0	0	0
neut	YP_009725305.1	339	67	0	0	0
neut	YP_009725305.1	339	68	0	0	0
neut	YP_009725305.1	339	69	0	0	0
neut	YP_009725305.1	339	70	0	0	0
neut	YP_009725305.1	339	71	0	0	0
neut	YP_009725305.1	339	72	0	0	0
neut	YP_009725305.1	339	73	0	0	0
neut	YP_009725305.1	339	74	0	0	0
neut	YP_009725305.1	339	75	0	0	0
neut	YP_009725305.1	339	76	0	2	2
neut	YP_009725305.1	339	77	0	1	1
neut	YP_009725305.1	339	78	0	2	2
neut	YP_009725305.1	339	79	0	0	0
neut	YP_009725305.1	339	80	0	2	2
neut	YP_009725305.1	339	81	0	1	1
neut	YP_009725305.1	339	82	0	0	0
neut	YP_009725305.1	339	83	0	1	1
neut	YP_009725305.1	339	84	0	4	4
neut	YP_009725305.1	339	85	0	2	2
neut	YP_009725305.1	339	86	0	2	2
neut	YP_009725305.1	339	87	0	2	2
neut	YP_009725305.1	339	88	0	3	3
neut	YP_009725305.1	339	89	0	1	1
neut	YP_009725305.1	339	90	0	5	5
neut	YP_009725305.1	339	91	0	4	4
neut	YP_009725305.1	339	92	0	2	2
neut	YP_009725305.1	339	93	0	3	3
neut	YP_009725305.1	339	94	0	6	6
neut	YP_009725305.1	339	95	0	4	4
neut	YP_009725305.1	339	96	0	5	5
neut	YP_009725305.1	339	97	0	5	5
neut	YP_009725305.1	339	98	0	5	5
neut	YP_009725305.1	339	99	0	5	5
neut	YP_009725305.1	339	100	0	7	7
neut	YP_009725305.1	339	101	0	8	8
neut	YP_009725305.1	339	102	0	9	9
neut	YP_009725305.1	339	103	0	8	8
neut	YP_009725305.1	339	104	0	2	2
neut	YP_009725305.1	339	105	0	8	8
neut	YP_009725305.1	339	106	0	4	4
neut	YP_009725305.1	339	107	0	3	3
neut	YP_009725305.1	339	108	0	7	7
neut	YP_009725305.1	339	109	0	4	4
neut	YP_009725305.1	339	110	0	6	6
neut	YP_009725305.1	339	111	0	5	5
neut	YP_009725305.1	339	112	0	8	8
neut	YP_009725305.1	339	113	0	7	7
neut	YP_009725305.1	339	114	0	6	6
neut	YP_009725305.1	339	115	0	8	8
neut	YP_009725305.1	339	116	0	5	5
neut	YP_009725305.1	339	117	0	5	5
neut	YP_009725305.1	339	118	0	6	6
neut	YP_009725305.1	339	119	0	12	12
neut	YP_009725305.1	339	120	0	4	4
neut	YP_009725305.1	339	121	0	4	4
neut	YP_009725305.1	339	122	0	6	6
neut	YP_009725305.1	339	123	0	5	5
neut	YP_009725305.1	339	124	0	2	2
neut	YP_009725305.1	339	125	0	7	7
neut	YP_009725305.1	339	126	0	5	5
neut	YP_009725305.1	339	127	0	6	6
neut	YP_009725305.1	339	128	0	1	1
neut	YP_009725305.1	339	129	0	5	5
neut	YP_009725305.1	339	130	0	1	1
neut	YP_009725305.1	339	131	0	3	3
neut	YP_009725305.1	339	132	0	2	2
neut	YP_009725305.1	339	133	0	1	1
neut	YP_009725305.1	339	134	0	2	2
neut	YP_009725305.1	339	135	0	1	1
neut	YP_009725305.1	339	136	0	4	4
neut	YP_009725305.1	339	137	0	5	5
neut	YP_009725305.1	339	138	0	4	4
neut	YP_009725305.1	339	139	0	0	0
neut	YP_009725305.1	339	140	0	1	1
neut	YP_009725305.1	339	141	1	3	4
neut	YP_009725305.1	339	142	0	2	2
neut	YP_009725305.1	339	143	0	3	3
neut	YP_009725305.1	339	144	0	3	3
neut	YP_009725305.1	339	145	0	7	7
neut	YP_009725305.1	339	146	0	4	4
neut	YP_009725305.1	339	147	1	4	5
neut	YP_009725305.1	339	148	0	5	5
neut	YP_009725305.1	339	149	0	4	4
neut	YP_009725305.1	339	150	1	6	7
neut	YP_009725305.1	339	151	1	6	7
neut	YP_009725305.1	339	152	0	3	3
neut	YP_009725305.1	339	153	0	0	0
neut	YP_009725305.1	339	154	0	1	1
neut	YP_009725305.1	339	155	0	3	3
neut	YP_009725305.1	339	156	0	1	1
neut	YP_009725305.1	339	157	0	2	2
neut	YP_009725305.1	339	158	0	3	3
neut	YP_009725305.1	339	159	0	2	2
neut	YP_009725305.1	339	160	0	2	2
neut	YP_009725305.1	339	161	0	2	2
neut	YP_009725305.1	339	162	0	4	4
neut	YP_009725305.1	339	163	0	2	2
neut	YP_009725305.1	339	164	1	4	5
neut	YP_009725305.1	339	165	0	4	4
neut	YP_009725305.1	339	166	0	7	7
neut	YP_009725305.1	339	167	0	3	3
neut	YP_009725305.1	339	168	0	3	3
neut	YP_009725305.1	339	169	0	2	2
neut	YP_009725305.1	339	170	0	4	4
neut	YP_009725305.1	339	171	0	4	4
neut	YP_009725305.1	339	172	0	4	4
neut	YP_009725305.1	339	173	0	2	2
neut	YP_009725305.1	339	174	0	1	1
neut	YP_009725305.1	339	175	0	3	3
neut	YP_009725305.1	339	176	0	2	2
neut	YP_009725305.1	339	177	0	2	2
neut	YP_009725305.1	339	178	0	2	2
neut	YP_009725305.1	339	179	0	2	2
neut	YP_009725305.1	339	180	0	3	3
neut	YP_009725305.1	339	181	0	5	5
neut	YP_009725305.1	339	182	0	4	4
neut	YP_009725305.1	339	183	0	1	1
neut	YP_009725305.1	339	184	0	2	2
neut	YP_009725305.1	339	185	0	3	3
neut	YP_009725305.1	339	186	0	2	2
neut	YP_009725305.1	339	187	0	3	3
neut	YP_009725305.1	339	188	0	3	3
neut	YP_009725305.1	339	189	0	3	3
neut	YP_009725305.1	339	190	0	1	1
neut	YP_009725305.1	339	191	0	4	4
neut	YP_009725305.1	339	192	0	0	0
neut	YP_009725305.1	339	193	0	1	1
neut	YP_009725305.1	339	194	0	1	1
neut	YP_009725305.1	339	195	0	2	2
neut	YP_009725305.1	339	196	0	1	1
neut	YP_009725305.1	339	197	0	0	0
neut	YP_009725305.1	339	198	0	2	2
neut	YP_009725305.1	339	199	0	0	0
neut	YP_009725305.1	339	200	0	1	1
neut	YP_009725305.1	339	201	0	0	0
neut	YP_009725305.1	339	202	0	0	0
neut	YP_009725305.1	339	203	0	0	0
neut	YP_009725305.1	339	204	0	0	0
neut	YP_009725305.1	339	205	1	0	1
neut	YP_009725305.1	339	206	0	0	0
neut	YP_009725305.1	339	207	0	0	0
neut	YP_009725305.1	339	208	0	0	0
neut	YP_009725305.1	339	209	1	0	1
neut	YP_009725305.1	339	210	0	0	0
neut	YP_009725305.1	339	211	1	0	1
neut	YP_009725305.1	339	212	1	0	1
neut	YP_009725305.1	339	213	0	0	0
neut	YP_009725305.1	339	214	0	0	0
neut	YP_009725305.1	339	215	2	0	2
neut	YP_009725305.1	339	216	1	0	1
neut	YP_009725305.1	339	217	1	1	2
neut	YP_009725305.1	339	218	1	0	1
neut	YP_009725305.1	339	219	2	0	2
neut	YP_009725305.1	339	220	0	0	0
neut	YP_009725305.1	339	221	0	1	1
neut	YP_009725305.1	339	222	1	0	1
neut	YP_009725305.1	339	223	3	0	3
neut	YP_009725305.1	339	224	1	0	1
neut	YP_009725305.1	339	225	2	1	3
neut	YP_009725305.1	339	226	2	1	3
neut	YP_009725305.1	339	227	2	1	3
neut	YP_009725305.1	339	228	1	1	2
neut	YP_009725305.1	339	229	0	0	0
neut	YP_009725305.1	339	230	1	0	1
neut	YP_009725305.1	339	231	2	0	2
neut	YP_009725305.1	339	232	0	0	0
neut	YP_009725305.1	339	233	1	1	2
neut	YP_009725305.1	339	234	0	1	1
neut	YP_009725305.1	339	235	0	1	1
